Date,AAPL,MSFT,GOOG,GOOGL,AMZN,TSLA,UNH,META,JNJ,V,NVDA,XOM,PG,JPM,WMT,MA,LLY,CVX,PFE,HD,ABBV,KO,BAC,MRK,PEP,VZ,TMO,COST,AVGO,ABT,ACN,ORCL,DHR,MCD,CSCO,CMCSA,DIS,ADBE,CRM,TMUS,BMY,NKE,UPS,PM,INTC,WFC,T,NEE,QCOM,LIN,TXN,RTX,MS,UNP,AMGN,IBM,AMD,CVS,MDT,SCHW,COP,HON,ANTM,AMT,SPGI,LOW,LMT,INTU,AXP,GS,CAT,NOW,BLK,C,EL,DE,ADP,SBUX,PLD,MDLZ,CI,PYPL,CB,BA,ZTS,DUK,AMAT,NFLX,GILD,CHTR,MMC,ADI,MO,SYK,SO,CME,MMM,BKNG,ISRG,CCI,NOC,VRTX,BDX,GE,USB,TJX,CL,PGR,EOG,TGT,PNC,REGN,D,CSX,TFC,WM,MU,ATVI,GD,FDX,EW,FISV,HUM,LRCX,EQIX,SHW,NSC,FIS,AON,MRNA,ITW,DG,OXY,PXD,PSA,BSX,APD,ICE,HCA,MET,SLB,ETN,KDP,MCO,CNC,MNST,NEM,AEP,GM,KLAC,EMR,SRE,MCK,SNPS,KHC,LHX,STZ,MPC,HSY,F,KMB,MAR,GIS,VLO,FCX,ECL,ADM,EXC,SYY,ORLY,O,AZO,ROP,CDNS,COF,PAYX,RSG,PSX,IQV,AIG,TRV,CTVA,NXPI,APH,ADSK,WMB,KMI,XEL,CTAS,DOW,WELL,DVN,TEL,DLR,PRU,CMG,AFL,CTSH,WBA,A,MSI,DLTR,HPQ,ALL,KR,EA,AJG,BK,SBAC,HES,JCI,MSCI,ED,BAX,YUM,MCHP,SPG,WBD,PH,GPN,HLT,TSN,WEC,PEG,RMD,BKR,TT,CARR,IDXX,ABC,BIIB,IFF,OTIS,ILMN,ANET,MTB,HAL,ODFL,PCAR,TWTR,ES,LYB,VICI,TDG,DD,FAST,NUE,PPG,GLW,CMI,AVB,EQR,VRSK,DFS,AWK,AMP,TROW,HRL,MTD,CPRT,LVS,AME,APTV,ROST,FRC,OKE,KEYS,ENPH,ALB,WY,DTE,K,CBRE,EIX,EBAY,SIVB,ARE,STT,FITB,DHI,GWW,AEE,EXR,ROK,MKC,ETR,CHD,ZBH,WTW,LH,ON,WST,EFX,TSCO,BALL,FE,FANG,CTRA,LUV,CDW,HIG,DRE,ANSS,STE,VTR,NTRS,MTCH,ULTA,LEN,MAA,PPL,WAT,FTV,IT,CMS,LYV,GRMN,ALGN,VMC,CTLT,DAL,CINF,GPC,AMCR,RJF,MLM,CNP,MPWR,VRSN,CF,RF,PKI,CFG,WRB,HBAN,EPAM,FOX,FOXA,HOLX,VFC,DOV,MOS,TDY,HPE,URI,PWR,ROL,CLX,IR,ESS,PAYC,PFG,COO,BR,INCY,MOH,JBHT,CAG,EXPD,PARA,BRO,KEY,FLT,DGX,MRO,SWK,J,IP,ZBRA,ATO,STX,BBY,SWKS,WAB,EVRG,KMX,TRMB,AKAM,UDR,BIO,NDAQ,CAH,SEDG,EXPE,CPB,LNT,TTWO,L,FDS,TER,NTAP,SYF,CPT,WDC,DRI,SJM,BXP,XYL,POOL,DPZ,IRM,PEAK,TYL,LKQ,IEX,GNRC,TECH,FMC,AES,LDOS,AVY,JKHY,VTRS,HWM,NVR,OMC,PKG,CE,NLOK,CHRW,TXT,PTC,KIM,MGM,CTXS,APA,CBOE,TFX,TAP,NI,MAS,EMN,ABMD,HAS,UAL,BEN,NDSN,LUMN,HST,SBNY,CRL,RE,IPG,HSIC,AAP,SNA,REG,LW,WRK,QRVO,CMA,CCL,MKTX,GL,ETSY,DISH,PHM,JNPR,AIZ,FFIV,RCL,FTNT,UHS,NWS,NWSA,NRG,WHR,AOS,OGN,HII,ALLE,CZR,SEE,NLSN,AAL,BWA,RHI,PNW,LNC,MHK,NWL,FBHS,ZION,TPR,XRAY,DVA,FRT,PNR,IVZ,CDAY,DXCM,DXC,WYNN,RL,BBWI,VNO,PENN,ALK,PVH,NCLH,SP50
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,0.008820730662931764,0.010110061432803352,0.017526566587622527,0.011563946271306635,-0.039176263153502866,-0.019377488800311538,0.018417537524557437,-0.026425459194084122,-0.009720139773391923,0.04046632755136814,-0.09422585638442327,-0.0638576057280128,0.025395901869480042,-0.024780242627575055,0.00898071813943635,0.03924506429922947,-0.010766367758567208,-0.05236864556742393,0.018682088421753784,-0.0017077073070994597,0.007891554272785095,0.0356225914001127,-0.052947135525843514,0.00038481609145435414,0.042413846121253096,0.01826769131319761,0.004891023475659395,-0.00484994102772085,-0.025219609269440224,-0.01862361561194792,-0.0022710479204736123,-0.003076776482639154,0.02638114630823729,-0.003945958693489682,-0.0007443811926939325,-0.00400933509981749,0.012821985757716092,0.002646775162841175,-0.0270546190682438,0.023286139875269063,0.0020845855632254384,-0.007142756809818351,-0.015660014707298053,-0.005030120262817794,-0.01821754999345715,0.008426258077928406,0.02041771996447972,0.039071878091371914,-0.01216132225494071,-0.009019212471034876,-0.02181106919285769,-0.03299361315947358,0.010184788091134322,-0.014750436426202107,0.011256246657235902,-0.018513435537047873,-0.055115534126851884,0.004918851565060445,-0.01849109307167851,-0.023529591640601755,-0.07699994222321138,0.026700600973543542,0.012814877271830838,0.014401209171114315,-0.0006269650138984728,0.004146940150588918,-0.015582879561132912,-0.003640714331305195,-0.011225041647379697,-0.018721606654243828,-0.04355626666957024,-0.017673976114419343,-0.029168607806795088,-0.022644153577239368,0.020826110008332677,-0.020001212800097257,0.009228450667938093,0.01072616551446326,0.015072946701771173,0.019676235691857835,-0.00455504594624534,-0.01858694490886248,0.024703476303270522,-0.09119742551317467,0.011037856446242111,0.04073115369773461,-0.049814650001846594,-0.010578721438807226,0.006010018726022137,-0.03595527519400277,-0.008906174117911503,-0.035063441211505175,-0.0018987739214375576,-0.02586699988611607,0.02667967619579148,-0.0013832892374487926,-0.00810954504092487,-0.02290216345172591,-0.0007046666011237823,0.0068907395423212225,-0.02423218136935712,0.0207912547489284,-0.006925490941641077,-0.046352567004682044,0.003510607454841219,-0.013896904030703428,0.023777691493965802,-0.0336516740843279,-0.10509738290639425,0.0103388221162386,-0.03289925851668141,0.0048931180235209926,0.0213102567663086,-0.010053419608438863,-0.014852366741687661,0.019295404910738112,-0.04737110672301159,-0.006278369574581721,-0.004941765818705091,-0.013191706834526196,-0.005487898386770884,0.020745313532111176,0.03346873238156389,-0.039765253771268494,0.013592225080586662,0.022409803481496793,-0.011720506363936734,0.028527771396338775,-0.019381361715461454,0.2303165485996468,0.004441896805087664,0.00634146521673884,-0.1421957360879229,-0.10797470237753659,0.007250982459772626,-0.0341821902558157,-0.021017018021842748,-0.0076490199070538,0.0018739624921766396,-0.021746539599339698,-0.10644433379317508,-0.005339930887497402,0.02514282802096446,0.00631001326803049,-0.011563031552438985,0.0313608366361775,-0.035167214642939815,0.024592998249617803,-0.056160642126009575,-0.05033045383847301,-0.0035856656120418773,0.018396577896940824,0.0006345766808477649,-0.014924318580253781,-0.01627038670203451,-0.0010269318335758282,-0.01616228012979759,-0.09236537731838723,0.01833100068716953,-0.060082798551386984,0.025922090104040896,-0.05214765559359513,0.014429532652927124,-0.1026280057443304,-0.0904107777383536,0.01184429532225928,-0.034980090934604524,0.02404826705393126,-0.059889553594584255,0.016310256030941606,0.010018921596547381,0.02605895621547938,0.011176138945267144,-0.005992793004005015,-0.018872612942043343,-0.0004468985582163354,0.02280996527852408,-0.09939526607858207,-0.01377610552403874,0.0006401277889362955,0.019956940739965567,-0.03774444701256907,-0.05111054711498331,-0.03242786044128565,-0.006940274482560849,-0.05318357171308108,-0.05516895730790172,0.021575286290016482,-0.005407917438730259,-0.048668446732648696,0.037602546226470634,-0.10017449840182868,-0.02673906016173566,0.010015443500208221,-0.018393271163250624,-0.019946622556523796,-0.004311029855910475,-0.013017107339042044,-0.02931864543510143,-0.0073319088836451,-0.02017629869179416,-0.013264995141062497,-0.08388811240432947,-0.022626707047592065,0.028481821920493644,0.01496539964613608,-0.004128159033774059,-0.011015403618767627,0.014514197402609508,-0.09094159854403294,-0.004710136427512279,0.008210901669577053,0.022237311409479155,0.012308717246275247,-0.023022501900949566,-0.07124008598802456,-0.040018588539573074,-0.03822522051359367,-0.037134538852092946,0.022902803518122017,-0.04998020337622422,-0.02923181408323361,0.03919880979054091,0.020664588349592172,0.022246380210252603,-0.09370877320085558,0.010193212807987795,0.016780694673995233,0.0010943742210818286,-0.019543135648180443,-0.09364532109108348,-0.02897779283727009,0.013123260878982634,-0.023783549975287643,-0.0385683321941277,-0.03871277925220684,-0.1036639716915635,-0.025481500473780394,0.001257029798597653,-0.037117551301786844,0.05724307523904448,-0.06414885450713392,-0.00954208697515646,-0.040117535628114376,-0.028924799576211413,-0.004643356728369907,-0.05279411900842379,-0.007059105460201498,-0.029490672168526633,-0.016810907238367978,0.02282298616176015,0.025088729642395613,0.029057233252884895,-0.016094739360159704,0.03715790742989156,-0.008716566990232266,-0.00872308642318953,0.02274347648927022,0.009460680733256899,0.011914173088583002,-0.06838110288371191,0.005610147467316473,-0.03765825195917227,-0.04231784129385685,0.005347214855889515,-0.07319190459449898,-0.005134478302375678,-0.11071820329505155,0.029343220626467437,-0.05025127489371939,0.0125433136778057,-0.0003110333070059923,-0.03343822306134003,-0.004975956729836417,-0.01842771251138542,-0.02343366368401778,0.016058759464402605,0.002734458325510225,-0.04411751512959805,-0.0365076103555767,-0.007968017903210112,0.03833001546596937,-0.007217563509358205,0.009340710028184596,0.013140662248909418,0.017489434254762237,0.004023877513892327,-0.03709754608313942,-0.02563422511024127,-0.016297160464206817,-0.06887413176479718,-0.0014163996941851664,0.02450312151634404,0.011181862929870778,0.011322060247024757,0.006927933206556602,-0.12368607217893146,-0.0823395452795328,-0.05545042196659189,-0.019889932093134166,0.028255870115253323,0.011033203173203887,-0.011222300743753855,-0.016758262955840153,0.016712107034921875,-0.020770246239618317,-0.008977474451404177,-0.033551575684793944,-0.03002124034557363,0.02224677180127399,0.005274328685949348,0.0034921726211056825,-0.010894246499439264,-0.013664478427052651,0.028187670539908005,-0.061319682742686066,0.003897578492230158,-0.017650165469997203,0.0024010716939915078,-0.03602650623447845,-0.06663552930260008,-0.002860274032282395,-0.01474677723996276,-0.006081647834130566,-0.02552636709658951,-0.017965045565840665,0.004711414272742909,-0.00820700608020275,-0.01411832512280431,-0.06908806528433453,-0.043281377304251856,0.0009093626529326215,-0.05098224701044074,0.014678606085172685,-0.029432401221516025,-0.00020837662467565465,-0.03303381044530762,-0.032098825075467574,0.0033184730202759916,-0.06801494096461935,0.009709309861312354,-0.06920423186136238,0.01890854201145431,-0.049382685214180655,-0.03590784937497504,-0.020603624718695035,0.016388890254420252,0.03007520492418192,-0.024706408504368782,0.02526232906460746,-0.027998619194736563,-0.01613167670808746,-0.01784886185774648,0.006935416787550608,-0.045221831339234964,-0.00046645332240036197,-0.005006652997373573,-0.034883590987734636,-0.01246096377438266,-0.057984452123157615,0.014919678499330846,-0.040654505404836616,0.008496992083376176,0.0008036819038588217,-0.11387636893464193,-0.02627921802621347,-0.019383563988180086,-0.049968056039122244,-0.053676016335175936,0.027504313544214787,-0.039790844512480716,-0.002435599257684107,-0.0077016334222734795,-0.014966782683641933,0.044829241743607806,-0.02884900248662592,-0.048522709727019664,-0.007379158060409896,0.03215325067714758,-0.0005775636108709126,0.015816029258546527,-0.00629584345308698,-0.11625820370848783,-0.060391108567272145,-0.002410116478946067,0.0315363323847051,0.0008804904594277296,-0.012611931054412828,-0.005885787370786266,-0.04622119568954541,-0.057264758368898216,-0.041042479260755216,0.02011635186358829,-0.08507911324622541,-0.03893056495281966,0.01719516312889513,-0.008790560706801509,-0.013961327047591676,-0.036431037685301204,0.01072116652649191,-0.009602128569113244,0.023015256217470137,-0.011298144899098639,-0.029429164474459646,0.01070135002778505,-0.013818545836721707,-0.014418038468009375,-0.023406944624299597,-0.05324520613802586,0.013735239012805822,-0.03356318452282181,0.02563018157204633,-0.03843466247410465,-0.06745219977618422,-0.05154082164289986,-0.0324798052972739,-0.026761892313275082,-0.007685763400651524,-0.05965307917944229,0.001395272895846178,-0.020974837122681778,-0.03403612003706935,-0.004243220937691805,-0.0882211680903684,0.0006025981042756534,-0.1259115280559362,-0.018183379455021464,-0.0768648698718647,-0.05058304934994706,0.02426409461725254,0.011804964209981783,-0.05002165337603259,-0.02090703653981374,-0.040212354404415285,-0.0996086165279565,-0.08522552840388042,0.002575538830566604,-0.0569948095080236,-0.06604332835182647,-0.07750960135359208,-0.001039321361526846,-0.004357411736875538,-0.04957681127798186,-0.022002276601070347,-0.03569588917160438,-0.034482656684506674,-0.004768540746328709,-0.03922304208993266,-0.07300921919407088,-0.02726241162571985,-0.03740065403166348,-0.13767519048130838,-0.0036460484135969473,-0.004340424637640172,-0.05469269757156159,-0.04939757197736261,-0.04189358319889136,-0.0003620353616692329,-0.007835022993316176,-0.027402261923996862,-0.12073365990934426,0.006347109083022939,-0.017018480232396715,-0.04842714110355917,-0.0509405542779392,-0.034072106017028925,-0.022931303218337473,-0.011872529890124328,-0.040863723879988934,-0.026573440987385677,0.0016633129096650379,-0.07185627752028767,-0.04126708469732787,-0.022624444082469997,-0.0526567020708566,-0.03828452150917239,-0.027925277708225726,0.03275542656859298,-0.0305609905841715,-0.06428747666409962,0.00036998114843966867,-0.03127212424607939,-0.051443882548594444,-0.06778034605164651,-0.020185885075345245,-0.02227859507654395,-0.007623866270553337,-0.00303019052247655,-0.049753232454609386,-0.03940741396900449,0.018060924504015752,-0.03624461724894168,-0.08053047841535332,-0.06632305910939984,-0.010204015913349185,-0.028159907207976564,-0.09697218548752218,-0.08016170512981691,-0.09301247893586084,-0.1582393749613621,-0.00970114779147857
2021-07-19,0.014823392960961357,0.03177190837804056,0.04528412430839501,0.04760973109150313,0.02322846718862759,-0.0013038493969625975,-0.004765251793647063,0.08391958194246052,0.021951091224171604,0.0036273277344345267,0.0769231545323752,-0.004884835470301718,-0.0051241642369510565,-0.008360074268148665,0.00614587495435015,0.0158607572410967,0.05028812259148974,0.0024336163233129593,0.03296165744596857,0.035143525518185115,0.017086201967655423,0.010815515821760657,-0.0058017350987311644,-0.006152358946262759,0.008727906320666667,-0.01027271581684508,0.023990523238561767,0.03182483148494919,0.03221736578770229,0.03191128712933944,0.024492442724961316,0.005983330784523622,0.022753667670585065,0.034973464909249685,0.028491653182840748,0.014074732550072966,-0.017678870180729556,0.03261841334366933,0.041186124337855734,-0.036209112706697355,0.015452878112582003,0.04072558536502502,0.005081447818086282,-0.005055631524609194,-0.03583774500378145,0.007001017615271277,-0.0067042125474531256,-0.00924036242098758,0.03700527995643421,0.030130708964638542,0.003922250053549847,0.02729542919596528,0.03616443193636676,0.00792055573510897,-0.000967944968593426,0.01756654329563223,0.07288394668430898,0.018967145311642675,0.021780607889620773,-0.014225402709349133,-0.002882800592116652,-0.004384935954928837,-0.028709964837659863,0.00991285351374338,0.009845065570190936,0.023962399026283165,0.009625086154599893,0.05367791634911745,0.018646010981028027,0.025356286268777284,0.00759801975748764,0.053598404107684905,-0.00693711209403558,-0.002840272693517165,0.027920653060853118,0.03565071681990095,0.0023346002210740124,0.060978636510251594,0.004792594039499942,0.009803859662586678,-0.004062803038891061,0.047177794746373625,0.00089958768742604,0.017360148268277475,0.019581428349298324,-0.002768273608726557,0.07996561702133786,-0.028096819751953106,0.00568264292094689,0.023690485155524854,0.04301992063094229,0.019384123602316894,0.0038046854654212314,0.019721458290822946,0.01188399109675875,0.01227711486069083,0.005617738316584742,0.026973263850983864,0.027733604683488178,-0.04756033301881246,-0.004134405278249376,-0.008799677625265345,0.012133583156681782,0.012749061722114208,-0.025362813221046165,0.011422489934613145,-0.013153202608963244,-0.015075811756298574,-0.0012258977761782086,0.03933899531581675,0.004431233864259587,0.005332256710162797,-0.023846566767657507,0.041256831069557354,0.0012869743175063508,0.00404663344291456,0.012398354292738611,-0.003268036421760101,0.01363069227418201,0.015658616938774905,0.023194943877710372,0.005305791218319644,0.0006794841714246047,0.08800663716582102,0.0024173922125980685,0.012605740066896631,0.018307614540561623,0.0019525973805600838,0.003236492353256182,0.2178542593027848,-0.00875700417457892,0.030292132639891056,0.02467237184736737,0.007165966885620989,-0.00044606488904641584,0.04798101023698065,0.01663513643084147,0.027951944128161488,0.133485478192773,0.0008684011800481617,0.019375676881021153,0.02612283865427867,0.005295451595017875,0.01031859768057597,0.011010120864891393,0.03459762792802712,-0.026243334067258095,-0.01725901287863474,-0.009376135347056946,0.09392270604355235,0.01254377073812174,-0.02593135535233171,0.0708698863759627,0.030770935206643646,-0.002035593758755394,0.01559701112198475,0.002544515736019104,0.0031918709180269733,-0.0040557961159664035,0.015429734513223936,-0.020646768522963654,0.030581203142585833,-0.010824311273487819,-0.018033198854362387,0.06216915640588461,0.012123824257079807,-0.003435844059369364,0.011524089589849407,0.018021810301016572,0.03262929571843398,0.013225854650972035,0.016713359022366925,0.021914490333651226,0.05810997389701855,0.01625190863691439,0.0035762979892097757,0.008156888558823905,-0.03101518656470481,0.00557127533231605,0.00874206721846349,-0.05447908434323667,0.0076537408266166285,0.03282313041556972,0.04365718928768647,0.06586441280683397,-0.005142422648368394,-0.015305937681539095,-0.012440169669625356,0.02361343301397989,0.001666523876243886,-0.02140931168935989,-0.0062063044920116495,0.030079723263687796,-0.015637007464037622,0.007798912964464,0.17329816621913774,0.004706276972248125,0.01538688064297089,0.01108210531843623,0.02269524611741125,0.007773044970789567,0.01996128970097799,0.02470933119178098,-0.005442689928201405,0.013465425461821834,0.013207740920843758,0.0223699085902056,0.011948248472682721,0.008769676337678112,-0.026188282839085586,0.017065692067289584,0.02499865765496634,-0.010009209729111346,-0.0034389601450084406,0.05990504038527367,0.040819436932850506,-0.0028112016594288303,0.010290951207883703,0.02226661145029385,-0.008730042707327579,0.04601256537823706,-0.0011204156453862302,-0.014773743316040866,-0.008422354470168147,0.02622543169376823,-0.018932036201704583,0.04779992729963278,0.05745724429267618,0.038906164024210765,0.0746811510047054,0.0024028057144640513,0.03423530466313318,0.042392848162277064,0.06455983083875227,0.04823221403363531,-0.0547435502107102,0.002492648809826914,0.02811669616295087,-0.00034238772652028793,0.07950607571355106,-0.013049417402057228,0.004680747687556552,0.026332718368766272,0.02219135259848315,-0.026111982673899914,0.019593177680060858,0.024880509354940017,-0.04277332008274215,0.035158323279726345,-0.004945095699354529,0.004117419313431903,0.012655261791534977,0.007487065936338189,0.021423210906540202,-0.006178921870509502,0.008550144688230565,0.01936966046180122,-0.019266657194248138,0.019427342220293298,0.046382189441340316,-0.04286907674912488,0.011744827225451893,0.05101835986409631,0.01832794752624456,0.00715992157198686,-0.006752856297096099,0.030256129331063475,0.0901192780823572,0.0536366497843479,0.016461025097389115,-0.005894924233418308,-0.012916388681557645,0.057497641334397276,-0.030350114483117085,0.07861538808793767,0.016216863417108263,0.01719955837989029,0.011975384526087485,-0.017032917599527297,0.08400919775750193,0.01207001629759863,-0.01963318588904106,-0.0030825038082182843,0.018134081512919176,-0.02480081805782186,-0.018907632387538675,-0.009733046018722269,0.0428292201867162,0.018213685823857295,0.02647849051657225,0.034139314257460196,0.01983096593675282,-0.006126473021917045,-0.006878311428809014,-0.06705547264132761,0.01799420600246071,-0.0015313982157360018,-0.02351496468327019,0.01582850967626892,0.037319427543450745,-0.030322168655666504,0.017856958008902524,0.04462673309766019,0.022965815239689436,0.003857851038593818,-0.01467078647040454,0.029099723861074844,0.028483655287722787,0.0719049832375076,0.02138655935825562,-0.011542517869033486,0.037794409542619256,-0.008582556104574368,0.02861534860966808,0.0011289340060418596,-0.010441865625501534,0.03172914185419673,0.03596707517254427,0.01591088081337344,0.06494461927454709,0.00873685626866827,-0.02775667978693741,0.011597788476969795,-0.01223780784203854,-0.0011661081862525124,0.013485633537035469,-0.016021878356502817,0.09170932417913713,-0.03133982778304356,0.0031806582218383284,0.004734319779408969,0.06694168078650686,0.014651275450077605,-0.02502270194000067,-0.0021660977181245933,0.05618609111888828,0.019178800759909187,0.02579367598658644,0.03968941759985212,0.0731077443392647,0.060277301259434646,0.008786798622161252,0.024835622210251485,0.017316053282523614,0.05874285080734287,0.020809599175838134,0.0536559240100567,-0.008319090286045272,0.00934381391965533,0.01090366493896533,0.06182107393225933,0.019675370442417073,0.015301182230115895,0.015423579261057085,0.01238352097572104,0.01582859739015552,0.01394357109835953,-0.01749866302617764,0.02807565932505507,0.017374072025005516,0.011350981284800499,-0.012919992658097401,0.007445700881802297,0.03649980068518088,-0.021276653538407242,0.00561448845827206,0.014086553760003673,-0.017757424833868996,0.05841831895386873,-0.01768077923028244,0.01207675846837497,0.02432415608475469,0.02418795085218628,0.0024506729076272382,0.008054508678028371,0.029705990685787942,0.05339555241553828,0.02144751057345573,0.031549333201156715,0.012063121698730583,0.051582177920332706,0.04188670187229948,0.051023027767951756,0.024998429199596606,-0.013068197346492116,0.0010247611515661337,0.016244363970610243,-0.00833018341395475,0.011870495615156296,0.07431812576813379,0.004523785037339634,-0.004707874806593959,0.02228843370751199,-0.007009298592412283,0.01961332855383935,-0.019534222922865774,-0.01067689411026762,0.03267430996987519,0.007583437139162985,0.08860937861969798,0.0023083467989213347,0.019966124975256072,0.05158104430544164,0.026076385935676072,0.0074200468974015,0.0448483024464057,0.03427226541095796,0.011508345778552531,-0.01888338961352032,0.0013173178185159617,-0.005115873943270066,0.026795655189050027,0.011627876112701996,0.022741559961519497,0.06875620524088544,-0.06649444953973005,-0.009561038590108817,0.003019326873773487,-0.008842593932232301,-0.004501711273573239,0.026403082581815562,0.08908705966502284,-0.014678172224048991,0.0218825046501101,-0.011269758753883363,0.012791995572533299,0.03060961827056552,0.019445520101278202,-0.01564667486469673,-0.020970876701299712,0.010821823139140152,0.007783861565251682,0.03314666854262405,-0.017332883586374526,0.033036307611693516,-0.0037401432688148883,0.014062350584532313,-0.008634291200818711,-0.012515653640973623,0.014159006742281655,0.03076807560746242,-0.016168280598126583,0.1224554102136286,0.029818926808698132,0.04420697435052401,0.021792438206720277,0.005409632378921669,-0.027688362097044616,-0.017139506981625474,0.02882568133650354,0.005400387153314368,0.0497131455251385,0.03506933418512603,-0.007336506320299141,0.13252360201748292,0.05652723698629836,0.06019614604729728,-0.001448949522231624,-0.004750760773808538,0.03528517815373511,0.07362898019055475,0.06682399365476677,0.008854907261376832,0.023488512625610358,0.021882793161171143,0.011346839667693231,-0.0015464747423210579,-0.00400531898019163,0.03221328311719218,0.01499445099751262,0.004909881879546774,0.004560578706962692,-0.01875341671881392,0.015993264148304265,0.0712480940971465,0.022405983969101984,0.08013486463516517,-0.021298731377333846,0.009884366180251236,0.03051134810939704,0.010724824379009457,0.028927722029843173,0.025403312562377378,0.026369636206115654,0.03973181972820283,0.010387851514102708,-0.0046949159957317965,-0.009118648787533323,-0.007993649488699184,0.052880086503295676,0.026811381385454025,0.027422282892522798,-0.010792715246941031,0.012053806227301456,0.07010317558489376,-0.026321596001334435,0.06222629215453712,0.06645919331932104,0.039795903014641754,0.07476238095143883,0.01955783464364358
