Date,AAPL,AMD,AMZN,ASML,BND,COST,CRWD,DFAC,DFAS,DFAT,DFSV,DFUS,DHR,EIX,ESS,EXR,FTNT,GOOGL,GS,JPM,LOW,MSFT,NVDA,PGR,SNPS,TGT,TSCO,TSM,VEA,VGK,VNO,VNQ,VOO,VSS,VWOB,WMT,SP50
2017-08-24,-0.004448381045124285,0.0016013180467558648,-0.005810168804642285,0.0003257721803391374,-0.0014579874407726207,-0.05176581337796242,,,,,,,-0.0001222852100235846,-0.0016195468716573035,-0.002811076522874519,-0.0016752320997016849,0.0034979213092223905,-0.006054919351569541,0.0011217719169737176,-0.001637796814743677,-0.005493750832434492,-0.0004128830949262976,-0.0036859144623861842,-0.011741972252608545,0.00025470171041368857,-0.04066700812512775,0.011330892041147116,0.00681139016001899,-0.001185316707740368,-0.001778064318150512,-0.0008103690460745131,-0.00311200309426634,-0.0023176650640343043,-8.986476766327288e-05,0.0014829196626893505,-0.020468322483775957,-0.0020766167471384417
2017-08-25,0.003697880655382949,-0.00561571423408481,-0.007577608763643556,0.005005655644359428,0.0012151546514268868,0.007373777265149293,,,,,,,0.0042694938450887525,0.006834306462636831,-0.0028571157573659923,-0.008159265525828366,-0.0013439363536507179,-0.006843802445014538,-0.002334598208417211,0.004034648833545833,0.010139808670452477,0.001786928815163434,-0.00838924506201248,0.00289708735561614,-0.0007642026306512861,0.014649559820977159,0.032236455188454874,0.0005429453621878984,0.0059135210985016284,0.008151711830850873,0.009414735923368838,0.004783863197750009,0.0021840138485115187,0.006805256556454197,0.0008641396377324236,0.0036952449321104586,0.0016714716689374216
2017-08-28,0.01002066518920825,-0.016221017804662865,0.0008036504766950673,-0.0006486036332152289,0.00048602750832566106,0.0006557576067355939,,,,,,,0.002552329136200633,0.0013614591039414344,0.0015798449107346467,0.004799891401553161,0.002149419262669979,-0.0025502615557027835,-0.00957519817915165,-0.0031606058366774217,0.00611605666945975,0.00013706716779939888,0.007056411219469754,-0.022778279078449842,0.0038148959553107203,-0.010415851071695922,-0.010460928187748186,-0.0021736710739001766,0.0,-0.000529469346767544,-0.0033522444323544833,-0.00766476233724904,0.00035614086671882677,0.00026743140452644635,0.00012290038092824064,-0.007660131810686348,0.0004869534732960745
2017-08-29,0.008878531195772726,-0.006562773879636155,0.008462861265084663,0.006660760183368428,0.0010917004672263174,0.006599041065980466,,,,,,,-0.004624021680293846,-0.005083576826959033,-0.0053888971445619094,0.010428114286202751,0.0026802455838409933,0.008176466848007328,0.001638189973814338,-0.005473558974555473,-0.004753860489516367,0.003016390813028255,-0.0016381227236295789,0.00674107508729858,0.0001269387142852208,0.002018648815801571,-0.0033978796847178114,0.0029870044844148764,-0.004254387127812219,-0.004424350415305306,-0.0039027855237927862,-0.0010827573297891213,0.0007565546288904052,-0.001606906888231283,0.0006174487056570719,0.009438780974764976,0.0008424667620097917
2017-08-30,0.002697227864201713,0.041907861964797566,0.01408192758850086,-0.002193727541174685,-0.0001212996130306253,0.005714282743247767,,,,,,,0.0018280244549504806,-0.0018660343371608684,0.006441030669457571,-0.006295261054537009,0.012766093315642142,0.008385814993425014,0.01112159109022879,0.0023024505751603943,0.006243574992084442,0.013055941415870312,0.005932554389889266,-0.022506131607989813,0.010101038089280463,-0.004225231849553627,0.003228325299569895,0.0013551505470374417,-0.0014220210638625694,-0.0015978674240718614,0.0013473842450145077,0.005640943349953968,0.004968579597511929,0.0004465616229692064,0.0028307698499559363,-0.0029238606224208995,0.004604531788061044
2017-08-31,0.0039715192750992,0.02571235710686753,0.013356132731702762,0.009642504989077658,0.0008485784089783691,0.014782945173549333,,,,,,,0.015462798235376902,-0.0014956649825175025,-0.0014277591400997153,0.0005155530513509573,0.009468775123504676,0.01222851036779375,0.005917058293984198,-0.004610311400865815,-0.00027097912905121993,0.010216556827920852,0.02244088341966235,-0.0019344389559478538,0.010248805019475364,0.0038585077572985014,0.009454677654285946,0.0010824221525241487,0.008502574731817765,0.007962976080148789,0.0030925000442722,0.0057276503264118775,0.0058683621387241635,0.009953934462709922,0.002823246668761434,-0.006002579051988158,0.0057046735847135445
2017-09-01,0.00030493962730681256,0.014509577454441216,-0.0023993744256387843,0.006186453146199658,-0.0016530599083323405,0.009524046777774908,,,,,,,-0.002280284456319418,-0.002747681251359477,-0.0007524754441596459,0.0019304380753225007,0.0026143781296879987,-0.0034081352847063397,0.009519390360521155,0.008872468870093651,0.010233323575675267,-0.011162973415256652,0.006001972224590086,-0.017799650606300964,-0.00012428659746337203,0.030521580506347123,0.0005039292519064074,0.0067394253837029326,0.0018795797314414048,0.001936445331702545,0.006690039635993387,0.00344491100459095,0.0017144442758638765,0.004764004750088437,-0.001786482689528563,0.0038357579043454756,0.001980578042335197
2017-09-05,-0.012081617958589431,-0.020682430656418036,-0.013357370517836828,-0.015828958135277276,0.0041275373981528325,0.005671725086521504,,,,,,,-0.0020442804133209737,0.003745117380543984,0.0012032758958754114,0.007939221686862653,-0.04158378973061029,-0.011101371197887837,-0.036518557292777795,-0.02417212167899621,0.013703373893648766,-0.0044731064846622376,-0.027055329154465704,-0.0345358971925624,-0.004986938541440558,0.019900122174217844,-0.0026907220509249435,-0.009990331493779151,-0.007303329820609164,-0.005821576568600104,-0.008571148751061578,-0.002731392636186879,-0.007405836632712672,-0.0046756314643514535,0.0032010743548502893,0.018082277012164135,-0.007579458552144929
2017-09-06,-0.001049251492311801,-0.004654812147035156,0.0026175823694511687,0.010729649394524705,-0.0016975608605066526,-0.0017611835355235998,,,,,,,0.011491490824918989,-0.008885591524488489,-0.012555310209181079,0.012548560523617431,0.017804620434517908,0.0005734096545993147,0.004809759636440681,0.006680926969086135,0.023376778209314178,-0.0028565239089028385,-0.0006031449884862672,0.01864166577798785,-0.00012501888769402488,0.011615073063234319,0.010720398072326751,0.011332876920828962,0.00730332982060902,0.007754595092857944,0.0002688123975147398,0.002612796183063697,0.003489302681576957,0.003971343121110321,-0.001352888547050945,0.003502538142254137,0.003123842493144133
2017-09-07,-0.004022589925782818,-0.018046746689086384,0.011986152965818224,0.027606208046416603,0.0031505022802615053,0.0026402025444790494,,,,,,,0.0127723409373312,0.007763435039742691,0.012405088188216557,0.02303536580345486,-0.0013378234783854091,0.008319629005689527,-0.013757780952975862,-0.017689863427901714,0.0027071625185139028,0.012724812657168431,0.004633258621983146,-0.027294064049944822,-0.0026284398794804986,0.006870318755035245,0.015211829820366908,0.007218553672233695,0.008182633542794233,0.00926191593493443,-0.011495150223301305,0.0063836239349587326,-0.000220556815288862,0.011471737354028533,0.0018440764592835728,0.0004993329149356288,-0.00017845204485370908
2017-09-08,-0.016443563205689356,-0.03054900843270239,-0.013951323440571211,-0.007112199307386187,-0.0010893510091938405,-0.012445171864469725,,,,,,,0.01931857832118752,0.007084581726082003,0.0019900428550153697,0.012355575145391678,0.005606782019933632,-0.008967432641120834,0.006327224856305675,-0.0012430934719243245,0.011264726166902462,-0.0048541223020243385,-0.017501319589039437,0.03769808027988794,-0.003138143504580756,-0.019881088840849756,-0.010391871618487184,-0.0010663268205927596,-0.00023295678263365952,-0.0005219014275558141,0.005155465395717013,0.0008247096915114464,-0.001544892953125989,-0.0025282249104664435,0.0006142869479833967,-0.015598036345803114,-0.001489960143457705
2017-09-11,0.017930785653052148,0.024194743785053922,0.012408473791438593,0.018977400388716942,-0.0030324964567191195,0.0003177509045841893,,,,,,,0.0035665186538948565,0.009246270629947251,0.010485755250656226,-0.031117274335492585,0.017942391746648845,0.0019950506837104285,0.017569759935445992,0.015375181486228955,-0.013584978583435015,0.010488294539065749,0.031924383486686615,0.02199815776852578,0.0007540223911838582,0.0003489572757324617,0.010227759797112372,0.009025721682076883,0.0074245633987259215,0.008146309484488643,0.013574703208068965,0.009142167964768423,0.010851109608410785,0.005397348946752709,-0.0006142869479834738,0.0025327039953964093,0.010780975197147024
2017-09-12,-0.00397075234098466,-0.020121402890518694,0.004713053224380537,-0.00882365064048524,-0.0014586313519947592,0.01688762864839061,,,,,,,0.002294386177943856,-0.00924627062994719,-0.017978759661351054,-0.02875522986394073,0.006256581426381879,0.0035556566165117686,0.021879447579933972,0.012176501253413761,0.014856998962310936,-0.0010708964553864386,0.003602876743829714,0.0034407893517591596,-0.0003769401268727503,0.010418639167664308,0.012558260483170823,0.0005285726115686316,0.002078366573473434,0.0037902829275915273,-0.008176346013253219,-0.011854020795982865,0.0036635370337554873,-0.00026048269116600337,-0.0017211490192702791,0.006679718055411662,0.003358302594883113
2017-09-13,-0.007550450177937544,-0.006525302290037473,0.0171733915147514,-0.007964816696994623,-0.0012167848310830499,0.018265364633749323,,,,,,,-0.00034371508363241737,0.0029683955627201495,-0.012971649714932754,0.002707236477681273,-0.014132697806327236,0.003995575409484315,0.0026960560632368503,0.0028565765316565157,-0.01022240017596445,0.007071959210051558,0.0044706008131873524,-0.009491245647205163,-0.005924278071027902,0.027599736943178785,0.011281386483732203,-0.00875470413982034,-0.004624347444926436,-0.006556208094882744,0.0029562926849072174,-0.0026008411023485225,0.0006092504789225538,-0.0040027649540245215,-0.0002463374840645971,0.003135275824733888,0.0007568342480825294
2017-09-14,-0.00861838452280145,0.0032679735818230645,-0.007420404605939005,0.008460387376720871,0.0006091564561592554,-0.0038112624502413418,,,,,,,0.01377437218706561,0.0006170967840818898,0.0037453127045927333,0.01893513530785843,0.0028951609736252706,-0.010906853011192345,0.001279301471445453,-0.0019767679074794565,0.007676633152412475,-0.005867443840053468,-0.005709341011077635,-0.0015181069577040612,0.013935328481600005,-0.0006723479393976344,0.0016012407210395346,-0.004004593005097291,0.0027771125776365852,0.003973426935284842,0.008817794816266475,0.00825205211735412,-0.0003482739555642029,0.0028731966798609837,0.0006156131676257056,-0.002256398909359958,-0.0011013238508279736
2017-09-15,0.010057845456637585,0.020985453057488675,-0.005477525698462624,0.006052496577187943,0.00012094473961187214,-0.0004313511827451494,,,,,,,-0.0027171418926585666,0.002095791575605754,-0.0006487510214568128,0.008892403394116415,0.01590435564684925,-0.005161534319571659,-0.007211408869940178,0.007119858663073264,-0.006008491531907567,0.007196136812627227,0.06130502747506744,-0.0010858587691463726,-0.005124641266361953,0.008205651480602738,0.010504535360219773,0.0071968072119013606,0.000462205239495744,0.0008617201007829717,-0.0009317123577272546,0.001876302931244811,0.0013916438060049693,0.0041644449366918315,0.0009835633650511941,0.008746649076629193,0.001845477546159349
2017-09-18,-0.007596705756959547,0.043756937961636704,-0.012850916167347484,0.02780976725684789,-0.000730101195770998,-0.008601137590896382,,,,,,,-0.001134310275186783,-0.008037045387156157,-0.006970862683470126,0.004164675933714327,-0.001812290352033182,-0.005940918054844817,0.010204337695905825,0.014089421336363324,-0.00411150001097559,-0.0019939176790855044,0.0404776110567308,0.006281980858433159,0.007863702011939012,-0.01461585845730356,-0.02907594368884195,0.01109375128468865,0.0016157833780443076,0.0015492273952338752,-0.00734928725089384,-0.005404701024133109,0.001737016620980381,-0.00043287181873035265,-0.0019687965752005453,-0.004738554863848492,0.0014548619291293301
2017-09-19,0.00037767908951718735,0.0030534345971298476,-0.004454611516832462,0.007754668583946457,-0.00073084544976866,0.004031256561494569,,,,,,,-0.014173073795972288,-0.010483306013922371,-0.010665297012751188,0.000503918879725584,-0.0012964804056401426,0.007618109738605075,0.00604689981485621,0.010917107968350295,-0.0023202296299681207,0.0037184115949416376,-0.0010670237254397496,0.028104719750207414,0.008912068053510042,0.004390157684370816,-0.0016313468914367912,0.006023333451595698,0.004831440282857657,0.0049756138380080105,-0.01608917462260848,-0.006619293717372971,0.0012140104703599831,0.0038901688087967998,-0.0004922205226226402,0.0006245948045432594,0.0011095796167313857
2017-09-20,-0.016899557110653766,0.046173495342824424,0.003448145643344676,-0.018592237749029798,-0.0008534341591837771,0.007952990487205356,,,,,,,-0.00473095938530859,-0.00780865009932577,-0.00498502293052826,0.0002514145454533556,-0.007814629482855759,0.011335303103102684,0.0038369789983021567,0.007001306031306991,0.005405625449755429,-0.006649241809429338,-0.008092432907603449,0.001468705033038966,-0.00556077530397006,-0.0015174481223143449,-0.01050378027828482,-0.012611788864544766,-0.0025613820651393714,-0.002735896327246604,0.006250074383606493,-0.002731498213155541,0.0005487423696243194,-0.004837229660532225,-0.004073584639257508,0.005605731010745612,0.000634146702309437
2017-09-21,-0.017321394338748394,-0.024310584221213814,-0.008834574170731167,0.0035050818848006288,-0.0002441530680930013,-0.008448219159637843,,,,,,,-0.0004628788299231143,-0.005451499205893017,-0.0033632577982481227,-0.001511237810233221,0.002089900323726263,1.0547791499802414e-05,0.006506459874849173,0.004535292264891187,0.0016672853274933795,-0.009789322544663309,-0.02771597062877662,-0.0004195314280035144,-0.0079622143901005,-0.01581794906011222,0.002307154350450898,0.011044043353274337,-0.0016188354361431037,-0.00017240482547776286,0.02408778640295208,-0.0019043301628341098,-0.0028336469665331504,-0.001568083691379577,0.0009885662985079265,-0.006105604854831915,-0.0030505659469148337
2017-09-22,-0.009827239539958803,-0.008236636346247517,-0.00994923387863721,0.0011456483624108843,0.0009753060206179196,-0.0011772534124255898,,,,,,,0.004157136408001175,-0.004842658214402894,-0.0010583271823188733,-0.005687796225273471,0.0005218088891532719,-0.0045377547720978455,-0.0011247306864910012,-0.002106888564903123,0.002431681032270497,0.0026914691167348806,-0.009784168734106745,0.006272311812105921,0.003740224472229733,0.011251376357797804,0.00607202187665098,-0.01236682082439214,0.0023116465103859936,0.0029253851656670213,0.00039659996057694516,-0.007079014571311405,-0.0001310446283447796,0.0006100018114377811,0.0016058470951135816,-0.006017324141918081,0.0006475839951670207
2017-09-25,-0.008860868946839066,-0.05327392681807687,-0.016159662973744406,-0.02408914630249256,0.0021916242886863856,0.006427164282390407,,,,,,,-0.00902893631616321,0.012567689991554927,0.0022329418282108888,0.010089578692816162,-0.020820357784408543,-0.00956572805973534,-0.0033385685577422136,-0.0075153791764299245,0.014088992414180681,-0.015575289905884948,-0.045722355106441515,0.00041672106282153654,-0.011766344894179298,-0.007486834095830796,0.027752504626920357,-0.01870710915501781,-0.004396747926886095,-0.007589105245013997,0.0059300046961182785,0.005802357998209626,-0.0014854306903540903,-0.007522033903628245,-0.00012359741117228592,-0.004789532031184526,-0.0022245226998538568
2017-09-26,0.01705710214344463,-0.01276951515995114,-0.0012669965704066126,0.005233117985145264,-0.0004862034222082092,0.010662048189952755,,,,,,,-0.006298769165089964,-0.0015147596963710013,-0.0025859202270592926,-0.004023533745588814,-0.002399697923568943,0.003365853827764607,-0.0013907951651184556,-0.0044722663044344845,-0.0006301468103957641,0.0,0.0055982479274193035,-0.003129884476411271,-0.00340539704243098,0.0006828358253074915,0.00015918895240238137,0.0018863262733697197,-0.0037172974509334395,-0.003642115126790769,0.011106072810337562,0.0016858858271966222,0.00034986098587569186,-0.001757649714123798,0.000863339467340732,0.003027790089917225,7.216412589487934e-05
2017-09-27,0.007092380039742136,0.023026024587762674,0.012987923943538475,0.024743513549966303,-0.0030469627329287787,0.0021306796168257835,,,,,,,0.0,-0.01361099112231728,-0.013785609179233216,-0.016899179246343956,0.006386378631168285,0.02368704209216536,0.020745401265362767,0.015671515368285437,-0.0007568058364010654,0.008021174936407496,0.021687073423482285,-0.0029301533109834686,0.008554590989292373,0.004767567908906185,0.0009542780389753103,0.0029574079470741812,0.0013957597513799857,0.0012154869510227022,-0.0014302233275778472,-0.009065397993435765,0.00388246215272308,-0.002201052452938312,-0.004076839107342121,-0.0012606054634138773,0.004076822401987925
2017-09-28,-0.006178676187567577,0.0,0.0057988953957666236,0.02104212209560844,0.00024413695412690487,-0.003167620850132668,,,,,,,-0.0032870907481604397,0.00042534256078651975,0.013446911011234347,0.013238236466783184,-0.04864425884852257,0.005102129747096558,0.0030198478927448394,0.0020991494658022286,0.002772194012057529,0.00027073165064407255,-0.00028489429995662,0.007309347530234711,0.0006260775691309965,0.0006794165373539961,0.0031742152357618495,-0.005383574275630165,0.0032488088766564533,0.00432952363067451,0.005838641500730809,0.0067764303704336845,0.0011751192780480814,0.006063417032147297,0.0017312499560602555,-0.004297118528451531,0.0012038906289380277
2017-09-29,0.005465490508043577,0.0007846394260253086,0.005162339637088178,0.004155715311460202,0.00012209889170594444,0.002377054239568545,,,,,,,0.00866402258068604,-0.005169783941625201,0.00386517549580939,0.010566354675368891,-0.0019512115727421068,0.009192585043612598,0.007277923549703474,0.0013618854782931466,0.00614893972770935,0.008358163452063245,0.01743610706057248,0.007462607249380326,0.008104296485325816,0.0016960887052635848,0.002847888983209888,0.01340515409215751,0.005775690541548763,0.00791731919372614,-0.005448336373724008,0.002047987592548943,0.0035598076030002195,0.006897549538671031,0.0028391097000683564,-0.010312347434550248,0.0036982630684988258
2017-10-02,-0.002013511523905573,-0.003142183401737065,-0.002249403897714789,-0.0029246943523135575,-0.00039167680441576987,0.009691555991100113,,,,,,,0.008589601616783741,-0.002205552925864502,-0.006516310263988695,-0.004012156301335343,0.014129582382519849,-0.006439371200637579,0.014482135411070124,0.013829452898890286,0.010576673192399024,0.0016092472296348015,0.0012858209949243474,0.012519493097775676,0.008039144520911482,-0.002035812062517497,-0.0047512993630415175,0.01532799763982044,-0.0011522898965895293,-0.002918548033685881,0.0016895856797140112,-0.0014449057967435303,0.004194619625966897,-0.0004352055388686931,-0.00021074338490330717,0.003958889543046529,0.0038665188297123134
2017-10-03,0.00434660238825254,0.054357049025930484,-0.002181295305561371,-0.0014069914386729138,0.0004895984182421451,-0.004894752724920554,,,,,,,0.0,0.00012973492184911853,0.005177056787519241,-0.007312936784694189,0.010399684959376243,0.004753673779158912,0.004022663779306366,0.0052525625922387005,0.0069076624704361165,-0.004701758834916148,0.0020648822357191795,0.0008155227703287699,0.0011079882891744132,-0.005277597052227697,0.0031701258840729322,0.008097095821124351,0.00391288563536762,0.003946679216836943,0.0036294158247067478,-0.0014475461550117821,0.0020262045752782337,0.002260732256294631,-0.00012347108723667863,0.009767269247220415,0.002156511184660919
2017-10-04,-0.006494482269764424,-0.008230473295185118,0.008686425286510317,0.004273369261861263,0.0,0.0007873793004395539,,,,,,,0.004152374350145897,0.01084904892787312,0.01517847374858051,0.00731293678469427,0.0038043357597640414,-0.0054671311500144185,-0.0054365650506007,-0.010221669441229356,0.0013513445046567075,0.005773768117980609,0.008327710045412676,0.0020357645130158943,0.007599972369612403,0.0013644336177083953,-0.015951830363994533,-0.004432012552292322,-0.0018397188636626782,-0.0018857025712554233,0.004775634190931559,0.005056341086044858,0.0013771419148886747,-0.00017342569443399582,-0.0003716756074510883,-0.0016422595718175942,0.0012459436611136387
2017-10-05,0.01236791561497504,0.0022513879924066817,0.015825238418642956,-0.015719522927858488,-0.0007336956119458393,0.011195477056624634,,,,,,,0.0010353378326253472,-0.002186027721979485,-0.0019429639081091292,0.010746310763511718,0.037790542417857946,0.018863511139344875,0.023645742014278204,0.013375680539846169,0.00977283606770633,0.016992236566796153,-0.000553159039822035,-0.0024433968392660993,0.0021956620943520424,-0.004784602617871163,0.00417202003930077,0.004952110066413688,-0.0009208768751153344,-0.001201790642549679,0.006161801544586199,0.0035964721654578534,0.005917326275411388,0.0016487745929151321,-0.0004951577005084906,0.004038039732440087,0.00563090403129274
2017-10-06,-0.0005794782384582479,-0.00828010839941516,0.00886107919707632,0.005444374186657512,-0.0011019237130126926,-0.06159426558439491,,,,,,,0.0075603154536314325,-0.0007730789185129284,-0.00023347533553554528,-0.000994750233947947,0.01914184650954279,0.008540464573802822,-0.00016258631069264633,-0.0017525634108393846,-0.004874479540761605,0.00039463398530370253,0.002927803194095678,0.004677815192194241,0.004983342485535814,-0.021819168870325614,-0.022673053917996434,0.0,-0.0011522898965895293,-0.0012031596475368595,-0.0006402694551220378,-0.0032360783482154208,-0.0009409629189970829,-0.0021704378086605004,-0.00037141205547760775,-0.005176586874965233,-0.001074211165239725
2017-10-09,0.003471224174348139,0.01797806671980242,0.0014238210688546902,0.004122737567840042,0.000979219143644665,-0.0159128404166879,,,,,,,-0.006870655401800949,-0.0009020731037289062,0.002292998288162017,-0.004488941313638999,-0.006683835213354697,-0.001339365286467345,-0.013174890274391496,-0.005275741476925901,-0.001467121726955975,0.0038088762026259474,0.02230848857211888,0.003443973096362316,0.002784622226015319,-0.01534823880393637,-0.013688686093407412,0.008028124513159344,0.0004609739024861088,-0.0005163365616536131,-0.003720270257193379,0.0023980758758686016,-0.0017559012447074071,-0.00026074526872456495,-0.0018601889445502378,0.019181804417941463,-0.0018060638680135568
2017-10-10,0.0003848457072555374,0.01693080866558895,-0.003831768090875414,0.006093997629040751,0.0004895668877335284,0.014511157354682913,,,,,,,0.0016072700679606153,0.01268531740929167,0.0043383506991865215,0.0022467667030748517,-0.008288072396581692,-0.0045553510119403255,-0.0008240503121837046,0.007440295577760545,-0.007860559864164235,0.0,0.018914927629592942,-0.001619162155312251,-0.00036276413007509643,0.02371643969521234,0.0013273983204460985,0.005145349332650178,0.009178749938195969,0.010783279466305262,0.014419868748141537,0.002989476016071759,0.002525955493540015,0.009172805555868678,0.0018601889445501907,0.04373353559167478,0.0023197196304780643
2017-10-11,0.00416070602988489,0.013053144411854952,0.007870071642162382,0.009997746703206698,0.0004890108265501221,0.0063545630909730986,,,,,,,-0.0024118748850129362,-0.001529096313187072,-0.0016248300825990156,0.0046030788492061,0.005963975082305098,0.01790916612739966,-0.0008246610260444949,-0.0029902210840210704,0.001355610076277713,0.0017021479383811423,0.010582678805275487,-0.0024334865810026764,0.0021747055106989934,0.02655427674313985,-0.014532701912304932,0.034799207865203026,0.0034203262108975915,0.002210773594316855,0.005432867119670768,0.0033379364170847306,0.0016236230387319498,0.004040387554132261,0.0006193728950993834,0.018839848085479345,0.001801882929663564
