,Ticker,Beta,Alpha,StderrA,Alpha Opt,Sharpe,CAPM, ADJ_CAPM,StderrB
35,CMCSA,0.5582130715626168,-0.0052066857341094,0.0041098286921335,-1.2668863167156725,3.315443684088744,0.03023391927390789,0.029965597931286295,0.1582112187113437
36,DIS,1.0190895972327556,-0.0090964474112954,0.0039127070565816,-2.3248475492163876,6.516455401012385,0.05398473014779283,0.053515953826899124,0.1506228600396731
37,ADBE,1.4389609483675772,-0.0044304029768978,0.0049100685986619,-0.9023097921901092,7.4388215675175235,0.07562238035717472,0.07539406397016325,0.1890171087757264
38,CRM,1.3940629698394134,-0.0023979662591982,0.0055987319811941,-0.42830524255364705,6.324934408097791,0.07330860793170432,0.0731850311385028,0.2155277692421468
39,TMUS,0.6290557305479479,0.0003783135384951,0.0044695377924733,0.08464265346009153,3.4928119917126037,0.033884724862057944,0.03390422087195075,0.1720585148906841
40,BMY,0.274533983872728,0.0036512628276791,0.0034817813690367,1.0486766515984,1.8631034196012222,0.015614801168897163,0.01580296534745878,0.1340340230570007
41,NKE,1.0820193076217706,-0.004617941257866,0.0044043960630417,-1.0484845576482567,6.18655397900506,0.057227749842980326,0.05698976885819745,0.1695508307086003
42,UPS,0.9496154875246866,0.0002901076180516,0.0044304082061608,0.06548101315995772,5.402684059017957,0.050404451378097195,0.05041940178408587,0.1705521894445606
43,PM,0.507018243486048,0.0014528879495242,0.0045833494593869,0.31699261913110777,2.7205038981506964,0.027595645003809992,0.027670518131400777,0.1764397881443445
44,INTC,0.8953402793289508,-0.0043869614815638,0.0047195841854936,-0.9295228793773466,4.747176996132634,0.04760743279893814,0.04738135512594724,0.1816842554111689
45,WFC,1.0459574961505294,0.0018255606290634,0.0059300763453905,0.30784774473981674,4.4651438088035675,0.055369340450621383,0.055463418892079536,0.2282831416918502
46,T,0.2535028429084213,0.002061997015353,0.0042992051027839,0.4796228526100739,1.3721866666038878,0.01453098235044258,0.014637245304631785,0.1655014186122619
47,NEE,0.8572877036770257,0.0041297436262522,0.0048517325183923,0.8511894690395376,4.4597373394886155,0.04564643136529184,0.04585925357332712,0.18677141362742
48,QCOM,1.2553723214573584,0.0034629406582609,0.0065512261394386,0.5285942790791303,4.878646216672657,0.06616132405798351,0.06633978324186632,0.2521948113209893
49,LIN,0.8392369931398703,0.001058197116923,0.0033919712758816,0.31197113149136746,6.217258729312017,0.04471620604847008,0.044770739178693585,0.1305767100264505
50,TXN,0.8033425881365901,-0.0013824014896073,0.0034488917094544,-0.4008248463753563,5.825912257261068,0.04286642378103103,0.042795183102665606,0.1327679086966931
51,RTX,0.8074095196238007,0.0043685137511147,0.0037549401108261,1.163404374551692,5.418988476560165,0.04307600902829294,0.04330113601594288,0.1445494923569466
52,MS,0.9733081206859856,6.10893746332314e-05,0.0045100353904862,0.013545209592389857,5.4424421119429525,0.051625427535431576,0.051628575715263934,0.1736175030667048
53,UNP,0.5217949226891323,0.0008221307704289,0.004216266397967,0.19499023373506832,3.044515056113836,0.028357146389861743,0.028399514076985027,0.1623086252988741
54,AMGN,0.4433430801601801,0.0020800370875732,0.003520300035907,0.5908692629482877,3.076792124043454,0.02431420913697472,0.024421401768245716,0.1355168306592638
55,IBM,0.5679641750362081,0.0032962048579808,0.0043582804661841,0.7563085679216964,3.2352408039090648,0.030736432640315947,0.030906299261467127,0.1677755730696594
56,AMD,1.8879392764982847,0.0038525325232172,0.0084116075650503,0.45800193285576357,5.7543495582777275,0.09876002951906261,0.09895856593011407,0.3238117167110706
57,CVS,0.816552940916301,0.0053084288566128,0.0035815254600577,1.4821697949139467,5.754506204663067,0.04354720610118065,0.043820770673877345,0.1378737534647194
58,MDT,0.531395037954788,-0.0049564374681755,0.0038609150208054,-1.2837468427734446,3.3504384850756415,0.028851878729962043,0.028596453681477087,0.148629083239345
59,SCHW,1.2873216407116683,0.0020980774715005,0.0053801277627364,0.38996796433573755,6.088257345110574,0.06780780027643511,0.06791592260085143,0.2071124209616122
60,COP,0.7299249744471328,0.0107752378271711,0.0077659164652159,1.3875036997158248,2.382410312851641,0.039082920477158535,0.03963821158334398,0.298955309432736
61,HON,0.5737697772034147,-0.0032073019561822,0.0028704720293445,-1.1173430444171992,4.9057985211411514,0.03103561854240077,0.030870333443390883,0.1105011697710598
62,ANTM,0.6891927625967057,0.0064219833518976,0.0046277810430283,1.3877025062739832,3.7448662833719553,0.03698382667165863,0.03731477716171532,0.1781502183164438
63,AMT,0.8383589910403217,0.001062342181989,0.0047620681380134,0.2230842044255543,4.423721451089402,0.044670959088271935,0.04472570583027856,0.183319709929431
64,SPGI,0.8648470731098741,-0.0007253014813501,0.0039544621569025,-0.1834134333752793,5.48941970680539,0.046035995909644245,0.04599861822310435,0.1522302567960941
65,LOW,0.9341670808852244,0.0013902657360635,0.0043660414561372,0.31842705801825344,5.396965137456119,0.04960833319033915,0.04967997914478144,0.1680743387289785
66,LMT,0.4637232514346965,0.0038768178393598,0.0049612257551208,0.7814233882339031,2.2992944258781303,0.025364480883435646,0.025564268813969216,0.1909864453771923
67,INTU,1.61960254075732,0.0004597557372805,0.0049531385855921,0.09282109299704576,8.347162807865116,0.08493156417938773,0.08495525723155273,0.1906751231681882
68,AXP,1.210266906157892,1.429560255287012e-05,0.0055991426926557,0.0025531770375528057,5.4829524601068185,0.0638368615859408,0.06383759829552275,0.2155435799159602
69,GS,1.016239166093845,-0.0013469926562533,0.0036988873436823,-0.3641615791716294,6.927554110102726,0.05383783602948021,0.053768420109932845,0.1423916952159273
70,CAT,0.6114484698222491,-0.0014134433684596,0.0051513508416698,-0.2743830525046194,2.9326928686712015,0.03297735228781978,0.03290451189726958,0.1983054661694927
71,NOW,1.5777504912521545,0.0017487542377684,0.0050379134418358,0.3471187542140778,7.9975478859019535,0.08277476066018853,0.08286488096107768,0.1939386006333364
72,BLK,1.290591084041749,-0.0035318480756017,0.0033426611776461,-1.056597689057084,9.780914889403784,0.06797628776900749,0.06779427751027943,0.1286784774428057
73,C,0.6696570075619498,-0.0045981973407613,0.0051590417657596,-0.8912890318662262,3.205377096143853,0.035977071071697515,0.03574010756993873,0.1986015345860633
74,EL,1.2090916020114644,-0.0011487152402718,0.0043483661979551,-0.2641716883945986,7.046115656921082,0.0637762934620588,0.06371709557086663,0.1673939152010151
75,DE,0.9140174190914796,0.000713630633749,0.0068033659472204,0.10489375983671181,3.3839679018896183,0.04856994051946031,0.048606716760539924,0.261901139555826
76,ADP,0.9671027691049536,0.0039466143595545,0.0031352454345497,1.25878960417698,7.8097058954722005,0.05130564094705468,0.05150902577145996,0.1206938386772011
77,SBUX,1.0183022950448284,-0.0043144123132152,0.0048861231167688,-0.8829929598802919,5.239481483993067,0.053944157316840186,0.053721818392690954,0.1880953078548788
78,PLD,1.077796611387948,0.0028105208629229,0.0049236480260515,0.5708208320440782,5.551028330151493,0.05701013741526652,0.05715497479741638,0.1895398599455818
79,MDLZ,0.5407712721421043,0.0016357495721141,0.003333238991215,0.49073876083450363,4.005283614713599,0.0293350735825712,0.029419370301020528,0.1283157626656529
80,CI,0.7051893684100432,0.0056617296389047,0.0044878698651591,1.2615627923747708,3.9498056141440445,0.03780819575564316,0.038099967330854474,0.1727642230304608
81,PYPL,1.3706942958912112,-0.021841663555173,0.008160272248396,-2.6765851543085764,4.203227670481086,0.07210432668845768,0.07097873839880539,0.3141363580205284
82,CB,0.6186864114248979,0.00507732538503,0.0027876229727833,1.8213816698319674,5.547363701214578,0.033350352370370685,0.033612007256762826,0.1073118275406369
83,BA,1.08979018337385,-0.0066074722554167,0.0073210317926402,-0.902532927402277,3.7423980492979636,0.057628214153987986,0.057287704678777335,0.2818291098982075
84,ZTS,0.94205642610398,0.0005722832530649,0.0040340408282931,0.14186352528986348,5.886669532917145,0.0500149027068425,0.05004439475200595,0.1552937028731135
85,DUK,0.4349384985872828,0.0028873577288997,0.003516585560833,0.8210685276816497,3.0239214580720977,0.02388108743019703,0.024029884523398146,0.1353738389016129
86,AMAT,1.894883197753274,-0.0017873473394997,0.0056930951054807,-0.3139500230338738,8.508061829852059,0.09911787755701723,0.09902576839922345,0.2191603549319995
87,NFLX,1.7253454122476757,-0.0134092599016784,0.0088141645083044,-1.5213307953402346,4.961473918491833,0.09038091731877172,0.08968988451899862,0.3393084756671927
88,GILD,0.5135120988432611,0.0006265524190192,0.0034477337483943,0.1817287716347012,3.6592861541699775,0.027930299345788615,0.027962588098150352,0.1327233320380881
89,CHTR,0.626572193757843,-0.0066538179335837,0.0059405344376635,-1.1200705935475976,2.586310759987385,0.03375673827711668,0.03341384042372738,0.2286857345120987
90,MMC,1.013732799736576,0.0043838951967311,0.0030155254217076,1.4537749093982546,8.525215850756938,0.0537086729456247,0.05393459260069304,0.1160851188120284
91,ADI,0.9956444655286476,0.0009037414188721,0.003869905260122,0.23353063140455516,6.498278927050549,0.052776508730553326,0.05282308214083348,0.1489751698588467
92,MO,0.4889963599185766,0.0003894935173577,0.0046017951671657,0.08463947290326562,2.601863898960067,0.026666905256043923,0.026686977414967436,0.1771498707600187
93,SYK,1.022316841083542,-0.0025064243236167,0.0035041937850703,-0.7152641883834677,7.3489094086974385,0.05415104293239925,0.05402187686130598,0.1348968073530296
94,SO,0.5007847194235788,0.0049224682041038,0.0035127438227603,1.4013171618748288,3.529213102272366,0.027274406574774708,0.027528081051204994,0.1352259480506858
95,CME,0.7306651267543194,0.0024329126375171,0.003758640603034,0.6472852540232861,4.869877416718546,0.03912106348615709,0.039246441206018896,0.1446919458327221
96,MMM,0.759519531066701,-0.0060753876519937,0.0026806745728175,-2.2663652326914923,7.025338629869816,0.04060804635799137,0.04029495733073352,0.1031947613645695
97,BKNG,1.066774220030137,-0.0007057126402724,0.0064742043558399,-0.10900376347185102,4.163236215421206,0.05644210949903309,0.056405741303829283,0.2492297947319061
98,ISRG,1.4048872574934643,-0.0042184885027973,0.0044438455399198,-0.9492878330045271,8.02131884869471,0.07386642677166819,0.07364903118516503,0.1710694706038225
99,CCI,0.8624812516361693,-5.8537070333306886e-05,0.0049817278784366,-0.011750354849104562,4.3486049170959875,0.045914075665818344,0.04591105901643579,0.1917756913917935
100,NOC,0.3787378722642306,0.0068218234998051,0.0057654950277631,1.1832155724626192,1.6089110150681616,0.020984844353264857,0.021336400205503814,0.2219474491874912
101,VRTX,0.5932909671240693,0.0094330022364348,0.0048865868237976,1.9303867047846628,3.052726207582414,0.03204162354377178,0.03252774388102422,0.1881131586364189
102,BDX,0.4525665264082995,0.0017207762999905,0.0040047821728393,0.42968037354463856,2.762071578618575,0.024789530215925303,0.024878208701769013,0.1541673669880998
103,GE,0.948986270884665,-0.0069072168998487,0.0052300540396594,-1.3206779217712485,4.537770880518952,0.050372025327770326,0.050016068812053525,0.2013352101815094
104,USB,0.9730178954117144,-0.0005771840720731,0.0046169002517876,-0.1250154953747641,5.311244715849243,0.05161047106614729,0.05158072646217707,0.1777313533535244
105,TJX,0.9459414817976308,-4.725644945572337e-05,0.0042235243171337,-0.011188866431765691,5.642655578541185,0.050215115166959104,0.050212679853092856,0.1625880248365896
106,CL,0.4197428845150378,0.0005697262795681,0.0033330541732989,0.1709321991020061,3.0539376500263313,0.023097996654597955,0.023127356928689217,0.1283086479487318
107,PGR,0.5719833664842628,0.0055133123050867,0.0037213623089599,1.4815306458638369,3.832490631117564,0.0309435576524,0.031227680688730334,0.1432568873962911
108,EOG,0.8476809833009964,0.0100071513186292,0.0086196188915547,1.1609737558622193,2.4990173182647597,0.045151358637433546,0.04566706717348778,0.3318192829473514
109,TGT,1.1262818226009548,-0.0055705360435627,0.0074452294446132,-0.7482020648259693,3.810908634798375,0.059508774289917604,0.059221702285448645,0.2866102001459239
110,PNC,0.997953531925478,0.0001702638817473,0.0048628325966955,0.03501331340564787,5.179831329190843,0.052895504158247585,0.05290427853712954,0.1871987202252585
111,REGN,0.7577568265821766,0.0037184060367525,0.0056522028409108,0.6578684702959658,3.3688226600357782,0.04051720714508589,0.04070883148178389,0.2175861737438991
112,D,0.4793240924035108,0.0028291233172079,0.0033006085644147,0.857152025753648,3.570663821328748,0.026168454621922525,0.02631425066295152,0.1270596276834285
113,CSX,0.7667114028649706,0.0004566942509468,0.0040793969768837,0.11195141182255673,4.703918689665257,0.04097867227924339,0.04100220756077169,0.1570397249295322
114,TFC,0.8163924868493533,5.415879251401568e-05,0.0044327204920436,0.012217957936041003,4.617763077123226,0.04353893726129457,0.04354172828050799,0.1706412027818377
115,WM,0.5918375632968581,0.0030827188342082,0.0035084211090933,0.8786627198822444,4.194107837240094,0.031966723830940284,0.03212558866334237,0.1350595416506548
116,MU,1.4379976148910012,-0.0008878338912285,0.0067568487722222,-0.13139762649098158,5.415560690078567,0.07557273592979286,0.07552698229804228,0.2601104228377388
117,ATVI,-0.2362222754123068,-0.0023936472925553,0.0068931916462354,-0.3472480405883608,-1.0064925968660448,-0.010706511897097818,-0.010829866116672363,0.2653590533467266
118,GD,0.6378997911112081,0.0049494187935448,0.003460529313014,1.4302490589897732,4.611935767982051,0.034340494679125,0.034595558027231535,0.1332159077691526
119,FDX,0.6083628068665765,-0.0025847608169115,0.0053454228595204,-0.4835465565288148,2.805530514794666,0.03281833573306215,0.032685132669123436,0.2057764273121506
120,EW,1.3628225365076625,0.0019887617118007,0.0047420314271452,0.41939024284323967,7.3204993419988,0.07169866344038588,0.07180115228644181,0.182548380347861
121,FISV,0.7017281186568995,-0.0011908978201002,0.0038148115131694,-0.31217736865609513,4.576449324902409,0.03762982371086466,0.03756845198260361,0.1468542909848851
122,HUM,0.7933764904928065,0.0039877292040805,0.0062630020779503,0.6367120997963278,3.1891338216353553,0.04235283090505628,0.04255833454185937,0.2410993902107889
123,LRCX,1.7994144134836616,-0.0018942936140405,0.0060081097641442,-0.3152894484960071,7.648736589896045,0.09419798922846702,0.09410036870136104,0.2312871020040794
124,EQIX,0.7617220045125287,-0.0019733899754687,0.004754525758647,-0.41505506030327394,3.995438846982025,0.04072154862454865,0.04061985194555285,0.1830293598635449
125,SHW,0.9221051772070608,-7.365261616294272e-05,0.0049552898600607,-0.014863432461656343,4.684290115727024,0.04898673504618867,0.04898293943226733,0.1907579382393168
126,NSC,0.6821452323401993,-0.0007252249066651,0.00434429224382,-0.16693741257779635,3.9043613288455545,0.03662063924741983,0.03658326550707975,0.1672370850027347
127,FIS,0.7191985763532011,-0.0054729295382711,0.0057654777180081,-0.9492586401256492,3.087495290826117,0.03853014627778586,0.0382481043269606,0.2219467828343071
128,AON,0.9093646061462092,0.0055591066517144,0.0048458898266394,1.1471797441935678,4.751939807393268,0.04833016245713874,0.048616645459328194,0.1865464944271254
129,MRNA,1.3646581521457255,0.0045745891435904,0.0163893103955748,0.27912029445885433,2.125098143461781,0.07179326005667781,0.07202900693360359,0.630919915588091
130,ITW,0.7974232424987544,-0.0018862084753776,0.0029929787340085,-0.6302111184236177,6.6576106946094304,0.042561376222930804,0.0424641723553607,0.1152171656183596
131,DG,1.052739448029856,0.0060873292506123,0.006334472443989,0.9609844078473776,4.225375508168595,0.0557188415587706,0.05603254598437165,0.2438507004379967
132,OXY,0.8006854324324519,0.0190940068908189,0.0130460562915245,1.463584585574992,1.5756354282895102,0.042729489918973976,0.043713480470085435,0.5022186129581452
133,PXD,0.7827910910336515,0.0106702001348203,0.0073247180125013,1.4567386917297256,2.7130281246167165,0.04180732292932819,0.042357201023076024,0.2819710139483153
134,PSA,0.7535699617078218,0.002777595246186,0.004326839748231,0.6419454862689569,4.3699487989652654,0.04030144125065088,0.04044458184406784,0.1665652369030865
135,BSX,0.8296246135705501,-0.000682174572748,0.0032898798058036,-0.20735546980913763,6.320551377093743,0.04422084167974472,0.04418568649531273,0.1266466153409973
136,APD,0.7760532757286557,-0.0019296179859692,0.0037794138114087,-0.5105601244680783,5.125089811794113,0.04146009635540054,0.041360655422111606,0.145491627488506
137,ICE,1.0205359278165649,-0.0011461130184767,0.0045732487614207,-0.25061243729953037,5.628619414092178,0.05405926534809886,0.054000201559804666,0.176050953510402
138,HCA,0.9174142828413188,-0.0015049734946878,0.0058123653938448,-0.25892616735374935,3.9661958425821107,0.048744994495944514,0.04866743719186928,0.2237517622853639
139,MET,0.815348252813812,0.0038520553639485,0.0037661610153456,1.0228068710426652,5.454037787357924,0.04348512370450698,0.0436836355256327,0.1449814502588572
140,SLB,0.7322094864599482,0.0058494084543667,0.0093019122683749,0.6288393488996674,1.981634081847553,0.03920065051922697,0.0395020939345143,0.3580847248311022
141,ETN,0.876194528673492,-0.0010366857678046,0.0029439425746237,-0.35214198019372406,7.471064491350639,0.046620775684659735,0.04656735112030169,0.1133294785349417
142,KDP,0.4208615184064896,0.0021182816585338,0.0030471352507555,0.6951715247981192,3.3632326611204566,0.023155644333560033,0.023264807860550917,0.1173019650485886
143,MCO,1.030774900562531,-0.002667265663459,0.0032894789884713,-0.8108474542038472,7.894118897797281,0.05458692056958948,0.05444946570088878,0.1266311855497901
144,CNC,0.6952492008547939,0.0055763532486174,0.0051685045343029,1.0789103911213864,3.379271788857825,0.037295939160850944,0.03758331094916519,0.1989658116048325
145,MNST,0.734069902898999,0.0034566734601568,0.0041821731718374,0.8265256645597345,4.404207492770379,0.03929652521999701,0.039474661430092726,0.1609961786594063
146,NEM,0.2102974389594959,0.000555555354981,0.0060680657722373,0.09155394417819014,0.7807824279778355,0.012304435063338661,0.01233306505300225,0.233595157599595
147,AEP,0.4109360604281299,0.0037767908068395,0.0038970992431972,0.9691287214284545,2.5746009797248512,0.022644145782103244,0.02283877891954291,0.1500220244910525
148,GM,1.3539703142712116,-0.0073507027538025,0.0061510908212327,-1.1950242595067706,5.566732188993032,0.07124247301965261,0.07086366190393815,0.2367912748027942
149,KLAC,1.736065948998312,0.0058245820795172,0.0058794424471526,0.9906691207323632,7.570338182211707,0.090933389459679,0.09123355347256484,0.2263339483438037
150,EMR,0.7813647688291798,-0.0013816964165309,0.0028693661761587,-0.48153366691616034,6.803608581781873,0.04173381884084295,0.04166261449771345,0.1104585990477168
151,SRE,0.564601054942614,0.0041230678843884,0.0038071600047695,1.08297730571427,3.686265567664032,0.03056311760941267,0.03077559578976674,0.1465597399075513
152,MCK,0.7613656283272285,0.0128626760322477,0.0033717370363372,3.8148514826710027,5.745570725067291,0.04070318313421539,0.041366048280861246,0.1297977764168488
153,SNPS,1.1547335377354262,0.0056116315858144,0.0051378217983715,1.0922199729840922,5.722785580838103,0.060975004977657454,0.06126419479980081,0.1977846545764653
154,KHC,0.3062960165617697,0.0012900592003997,0.005042252653986,0.2558497736879335,1.4379802290232993,0.01725162576149424,0.017318107672327637,0.1941056421559791
155,LHX,0.5571170393210283,0.0032974917070559,0.0050980113861173,0.6468192119059398,2.710536480034244,0.03017743634836987,0.03034736928600129,0.1962521201785721
156,STZ,0.722814407559756,0.0032074615226402,0.003159592522507,1.0151503713824523,5.735012431063192,0.03871648452318446,0.038881777845292204,0.1216310997521376
157,MPC,0.5753546157461699,0.0097531800209158,0.0068026264180858,1.4337374157407075,2.1256200355550994,0.031117291611863114,0.03161991199106099,0.2618726707766096
158,HSY,0.4055040613420313,0.0056011197373961,0.0030300701711638,1.8485115594682093,3.2803727540573115,0.02236421314120024,0.02265286124574721,0.1166450308447911
159,F,1.476023833069481,0.0008702329700832,0.0072210224022831,0.12051381668724016,5.210563381002307,0.07753237905740264,0.0775772256432829,0.2779791665754469
160,KMB,0.4086010498747632,0.0017895405024388,0.0041954742295225,0.42654069707930803,2.364737876090204,0.022523813348246043,0.022616035528498727,0.1615082137596858
161,MAR,0.8615548020869386,0.0021232306332399,0.0059788323978362,0.3551246283485583,3.6288315363786667,0.04586633201474829,0.04597575058220168,0.2301600458294255
162,GIS,0.3321551498905026,0.0062119889515899,0.0040687390668039,1.5267602197133712,1.9785625162334428,0.018584250338457158,0.018904378977088396,0.1566294399592924
163,VLO,0.3450318019282184,0.0110157661455087,0.0085477599511371,1.2887313411326302,0.9955282398456138,0.019247835724568806,0.019815522217111452,0.329053014231448
164,FCX,0.9697370668701276,-0.0006069518338933,0.0092525622186853,-0.06559824398344247,2.640942868932717,0.05144139684808515,0.051410118192277296,0.3561849542835376
165,ECL,1.1172181523477824,-0.0030673436999634,0.0030017358935287,-1.0218566218887346,9.395453046194515,0.059041687107090624,0.0588836146168567,0.1155542796403585
166,ADM,0.4777143578698331,0.0057585372085385,0.0050184257101961,1.1474788192716874,2.3552495107490863,0.026085498562463977,0.026382259018968797,0.1931884044564165
167,EXC,0.6694250519681891,0.0086241006012114,0.0039584690816559,2.17864543673631,4.262790009808554,0.03596511747212865,0.036409551872511485,0.1523845066434727
168,SYY,0.9063087510695204,0.005353965957555,0.0048158277046085,1.111743668161452,4.7640131223642435,0.04817268202161666,0.0484485933032733,0.1853892284387265
169,ORLY,0.9626321382997948,0.0048476531251178,0.0053135877320021,0.9123126161862126,4.590611698984891,0.05107525145914162,0.05132507041529144,0.2045509080266044
170,O,0.5022467780350204,0.0026664571867399,0.0028944548017855,0.9212295127548874,4.275968357167679,0.027349752303256737,0.027487165507918195,0.111424406222068
171,AZO,1.0560458664886176,0.0093518527499779,0.0049771565638303,1.8789549072936815,5.411969009483907,0.055889234527624426,0.05637117290724178,0.1915997148951669
172,ROP,0.972115066768344,-0.0009719410136275,0.0032493879329724,-0.29911510526796664,7.536120767435256,0.051563944694839846,0.05151385668664356,0.1250878475605341
173,CDNS,1.361267793638692,0.0065029938483267,0.0046503619849475,1.3983844417651534,7.4813350564918775,0.07161854132137636,0.07195366660635602,0.179019490154347
174,COF,1.0384184202701146,-0.003946792338703,0.0058257967887067,-0.677468247150991,4.4857134003682715,0.05498082171420009,0.05477742771781736,0.2242688148219232
175,PAYX,0.9939146455808286,0.0037264973080902,0.0033541971695197,1.1109953052115333,7.5058541759345,0.05268736418936242,0.052879405501637534,0.1291225648902583
176,RSG,0.6589651671435619,0.0046193836333104,0.0031741807195292,1.4552995060708311,5.197680648689384,0.035426077767576315,0.03566413308373533,0.122192684334506
177,PSX,0.4347545790393175,0.0033091707005891,0.0083273176375348,0.39738735144114656,1.2777293626660513,0.02387160932021219,0.024042144123096347,0.3205669069741489
178,IQV,1.1342661909122067,0.0003164585893487,0.0039344668287709,0.08043239481257983,7.303003102589635,0.05992024072646966,0.05993654910341316,0.1514605202768335
